type_vehicle,idx_vehicle,id_item,x_origin,y_origin,z_origin,orient
V0,13,I0332,11200.0,0.0,0.0,0
V0,13,I0334,11200.0,1200.0,0.0,0
V0,13,I0345,12600.0,0.0,0.0,0
V0,13,I0346,12600.0,1200.0,0.0,0
V0,13,I0985,0.0,0.0,1450.0,0
V0,13,I0991,1400.0,0.0,1450.0,0
V0,13,I0994,2800.0,0.0,1450.0,0
V0,13,I1005,0.0,1225.0,1450.0,2
V0,13,I1010,1400.0,1225.0,1450.0,2
V0,13,I1049,4200.0,0.0,1450.0,0
V0,13,I1069,2800.0,1225.0,1450.0,2
V0,13,I1070,5600.0,0.0,1450.0,0
V0,13,I1088,4200.0,1225.0,1450.0,2
V0,13,I1123,7000.0,0.0,1450.0,0
V0,13,I1147,5600.0,1225.0,1450.0,2
V0,13,I1160,8400.0,0.0,1450.0,0
V0,13,I1186,7000.0,1225.0,1450.0,2
V0,13,I1190,9800.0,0.0,1450.0,0
V0,13,I1208,8400.0,1225.0,1450.0,2
V0,13,I1235,11200.0,0.0,1450.0,0
V0,13,I1253,9800.0,1225.0,1450.0,2
V0,13,I1258,12600.0,0.0,1450.0,0
V0,13,I1260,11200.0,1225.0,1450.0,2
V0,13,I1271,12600.0,1225.0,1450.0,2
V0,14,I0347,0.0,0.0,0.0,0
V0,14,I0350,1400.0,0.0,0.0,0
V0,14,I0356,0.0,1200.0,0.0,0
V0,14,I0360,1400.0,1200.0,0.0,0
V0,14,I0362,2800.0,0.0,0.0,0
V0,14,I0364,2800.0,1200.0,0.0,0
V0,14,I0365,4200.0,0.0,0.0,0
V0,14,I0373,4200.0,1200.0,0.0,0
V0,14,I0379,5600.0,0.0,0.0,0
V0,14,I0386,5600.0,1200.0,0.0,0
V0,14,I0397,7000.0,0.0,0.0,0
V0,14,I0401,7000.0,1200.0,0.0,0
V0,14,I0410,8400.0,0.0,0.0,0
V0,14,I0424,8400.0,1200.0,0.0,0
V0,14,I0438,9800.0,0.0,0.0,0
V0,14,I0439,9800.0,1200.0,0.0,0
V0,14,I0444,11200.0,0.0,0.0,0
V0,14,I0446,12400.0,0.0,0.0,0
V0,14,I0449,12400.0,1200.0,0.0,0
V0,14,I0223,0.0,0.0,1450.0,0
V0,14,I0244,1600.0,0.0,1450.0,0
V0,14,I0255,0.0,1200.0,1450.0,0
V0,14,I0398,3200.0,0.0,1450.0,0
V0,14,I0400,1600.0,1200.0,1450.0,0
V0,14,I0413,4800.0,0.0,1450.0,0
V0,14,I0546,3200.0,1200.0,1450.0,0
V0,14,I0568,6400.0,0.0,1450.0,0
V0,14,I0570,4800.0,1200.0,1450.0,0
V0,14,I0594,8000.0,0.0,1450.0,0
V0,14,I0643,6400.0,1200.0,1450.0,0
V0,14,I0673,9600.0,0.0,1450.0,0
V0,14,I0732,8000.0,1200.0,1450.0,0
V0,14,I0738,11200.0,0.0,1450.0,0
V0,14,I0824,9600.0,1200.0,1450.0,0
V0,14,I0747,11200.0,1400.0,0.0,0
V0,14,I1175,11200.0,1400.0,1057.0,0
V0,14,I0807,12800.0,0.0,1450.0,1
V0,14,I0956,12400.0,1200.0,1450.0,0
V0,14,I0272,11200.0,1400.0,2032.0,0
V0,15,I0456,0.0,0.0,0.0,0
V0,15,I0459,1400.0,0.0,0.0,0
V0,15,I0461,0.0,1200.0,0.0,0
